date,max_dew_point_v,max_relative_humidity_v,max_temperature_v,max_wind_speed_v,min_dew_point_v,min_relative_humidity_v,min_temperature_v,min_wind_speed_v,precipitation_v,rain_v,snow_v,snow_on_ground_v
7/2/2023,-5.73,84.71,-1.45,31.08,-13.28,59.48,-9.47,6.62,1.7,0.64,1.14,7.5
6/2/2023,-5.7,84.99,-1.48,31.09,-13.26,59.6,-9.52,6.63,1.68,0.63,1.14,7.6
5/2/2023,-5.57,85.21,-1.39,30.83,-13.1,60.03,-9.42,6.55,1.76,0.72,1.13,7.7
4/2/2023,-5.59,85.21,-1.38,30.49,-12.97,60.21,-9.31,6.46,1.76,0.7,1.15,7.8
3/2/2023,-5.5,85.34,-1.31,30.42,-12.94,60.38,-9.29,6.54,1.84,0.72,1.23,7.8
2/2/2023,-5.63,85.16,-1.44,30.27,-13.03,60.24,-9.36,6.6,1.83,0.73,1.23,7.7
1/2/2023,-5.62,85.16,-1.5,30.3,-13.09,60.16,-9.4,6.53,1.8,0.73,1.2,7.6
31/1/2023,-5.46,85.33,-1.42,30.41,-13.06,60.21,-9.36,6.42,1.75,0.74,1.14,7.5
30/1/2023,-5.42,85.49,-1.43,30.32,-13.05,60.28,-9.32,6.45,1.79,0.79,1.13,7.4
29/1/2023,-5.36,85.62,-1.41,30.26,-13.06,60.38,-9.38,6.35,1.75,0.81,1.08,7.3
28/1/2023,-5.48,85.63,-1.53,29.85,-13.07,60.57,-9.48,6.18,1.75,0.85,1.02,7.2
27/1/2023,-5.68,85.61,-1.71,29.72,-13.23,60.57,-9.66,6.22,1.69,0.82,1,7.1
26/1/2023,-5.72,85.5,-1.78,29.92,-13.34,60.7,-9.77,6.4,1.65,0.79,0.98,7
25/1/2023,-5.68,85.74,-1.79,30,-13.34,60.7,-9.74,6.4,1.67,0.81,0.99,7
24/1/2023,-5.67,85.86,-1.87,30.04,-13.45,60.97,-9.83,6.25,1.77,0.88,1.02,6.9
23/1/2023,-5.62,85.93,-1.86,30.32,-13.53,60.88,-9.89,6.38,1.79,0.91,1.01,6.7
22/1/2023,-5.66,85.88,-1.92,30.23,-13.42,61.17,-9.79,6.34,1.94,1.02,1.06,6.6
21/1/2023,-5.6,86,-1.9,30.2,-13.42,61.19,-9.79,6.26,1.86,0.95,1.05,6.4
20/1/2023,-5.4,86.26,-1.77,30.24,-13.29,61.41,-9.69,6.27,1.87,1.01,0.98,6.3
19/1/2023,-5.17,86.51,-1.6,30.25,-13,61.95,-9.44,6.18,1.88,1.06,0.93,6.2
18/1/2023,-4.94,86.74,-1.38,30.52,-12.78,62.22,-9.24,6.1,2.04,1.25,0.88,6.1
17/1/2023,-4.85,86.88,-1.29,30.68,-12.72,62.3,-9.18,6.22,2.1,1.31,0.87,6.1
16/1/2023,-4.88,86.86,-1.24,30.75,-12.64,62.28,-9.09,6.29,2.09,1.29,0.87,6
15/1/2023,-4.89,86.85,-1.24,30.81,-12.63,62.28,-9.11,6.28,2.06,1.26,0.89,6
14/1/2023,-4.84,86.9,-1.22,30.86,-12.61,62.32,-9.06,6.34,2.06,1.26,0.9,5.9
13/1/2023,-4.6,87.12,-1.03,31.16,-12.42,62.52,-8.83,6.42,2.09,1.23,0.95,5.7
12/1/2023,-4.33,87.36,-0.84,31.12,-12.13,62.92,-8.53,6.4,2.13,1.23,0.99,5.5
11/1/2023,-4.22,87.5,-0.73,31.06,-11.96,63.08,-8.33,6.33,2.16,1.29,0.96,5.3
10/1/2023,-4.12,87.47,-0.65,31.03,-11.86,63.18,-8.24,6.47,2.19,1.32,0.96,5
9/1/2023,-4.03,87.42,-0.56,31.14,-11.73,63.19,-8.12,6.7,2.11,1.29,0.9,4.7
8/1/2023,-3.92,87.43,-0.45,31.1,-11.52,63.39,-7.89,6.6,2.12,1.28,0.91,4.5
7/1/2023,-3.64,87.67,-0.23,31.2,-11.3,63.46,-7.64,6.58,2.02,1.22,0.87,4.3
6/1/2023,-3.53,87.68,-0.1,31.39,-11.07,63.64,-7.38,6.66,2.1,1.3,0.87,4.1
5/1/2023,-3.53,87.63,-0.1,31.3,-10.92,63.7,-7.23,6.52,2.05,1.28,0.85,3.9
4/1/2023,-3.56,87.52,-0.09,31.31,-10.91,63.43,-7.22,6.48,1.95,1.21,0.82,3.7
3/1/2023,-3.53,87.57,-0.06,30.98,-10.84,63.55,-7.22,6.49,1.79,1.06,0.82,3.7
2/1/2023,-3.48,87.66,-0.02,30.79,-10.66,63.86,-7.08,6.52,1.77,1.03,0.83,3.7
1/1/2023,-3.37,87.74,0.05,30.67,-10.44,64.23,-6.91,6.5,1.79,1.04,0.85,3.7
31/12/2022,-3.19,87.85,0.21,30.71,-10.22,64.4,-6.7,6.48,1.8,1.06,0.82,3.6
30/12/2022,-2.91,88.09,0.46,30.6,-9.92,64.73,-6.42,6.41,1.94,1.16,0.84,3.6
29/12/2022,-2.75,88.15,0.62,30.7,-9.65,64.84,-6.16,6.55,1.95,1.21,0.8,3.6
28/12/2022,-2.64,88.16,0.76,30.63,-9.49,64.8,-6.02,6.45,1.96,1.23,0.79,3.6
27/12/2022,-2.62,88.13,0.8,30.45,-9.48,64.56,-6.02,6.38,1.94,1.21,0.8,3.7
26/12/2022,-2.62,87.96,0.88,30.32,-9.36,64.57,-5.89,6.34,1.88,1.15,0.79,3.7
25/12/2022,-2.56,87.86,0.96,29.94,-9.2,64.6,-5.73,6.12,1.78,1.1,0.75,3.7
24/12/2022,-2.47,87.97,1.04,29.71,-8.96,64.75,-5.54,6.06,1.82,1.16,0.73,3.8
23/12/2022,-2.35,87.99,1.19,29.71,-8.79,64.79,-5.4,6.12,1.82,1.13,0.75,4
22/12/2022,-2.15,88.16,1.4,29.72,-8.6,64.76,-5.26,6.19,1.78,1.07,0.76,4.1
21/12/2022,-2.09,88.24,1.49,29.58,-8.51,64.67,-5.18,6.21,1.87,1.07,0.84,4.2
20/12/2022,-2.07,88.28,1.53,29.26,-8.47,64.66,-5.15,6.23,1.82,1.01,0.86,4.2
19/12/2022,-2.02,88.27,1.59,29.29,-8.45,64.38,-5.1,6.13,1.88,1.05,0.88,4.2
18/12/2022,-1.92,88.32,1.71,29.28,-8.33,64.29,-5,6.05,1.96,1.06,0.96,4
17/12/2022,-1.75,88.34,1.87,29.25,-8.27,64.12,-4.89,6.11,1.96,1.06,0.94,3.8
16/12/2022,-1.69,88.36,1.97,28.95,-8.2,63.88,-4.81,6.05,2.01,1.05,0.99,3.6
15/12/2022,-1.85,87.96,1.93,28.88,-8.28,63.28,-4.86,5.97,1.78,0.89,0.94,3.4
14/12/2022,-1.9,87.77,1.93,28.7,-8.37,62.86,-4.92,5.83,1.73,0.85,0.92,3.2
13/12/2022,-1.84,87.71,2,28.77,-8.32,62.72,-4.83,6.04,1.72,0.86,0.9,3
12/12/2022,-1.64,87.83,2.22,28.87,-8.09,62.6,-4.61,5.98,1.75,0.9,0.89,2.7
11/12/2022,-1.38,88.1,2.47,28.91,-7.82,62.52,-4.38,5.82,1.77,0.96,0.84,2.5
10/12/2022,-1.13,88.41,2.73,29.05,-7.59,62.44,-4.18,5.75,1.81,1.01,0.83,2.4
9/12/2022,-0.98,88.44,2.92,29.24,-7.43,62.22,-4,5.88,1.84,1.03,0.84,2.2
8/12/2022,-0.86,88.46,3.04,29.48,-7.34,62.04,-3.89,6.04,1.9,1.12,0.82,1.9
7/12/2022,-0.71,88.5,3.17,29.44,-7.14,62.15,-3.69,5.98,2.08,1.31,0.8,1.7
6/12/2022,-0.51,88.5,3.4,29.32,-6.95,62.25,-3.5,5.98,2.09,1.45,0.69,1.5
5/12/2022,-0.3,88.64,3.6,29.64,-6.67,62.37,-3.23,5.93,2.22,1.58,0.69,1.2
4/12/2022,-0.04,88.75,3.85,29.68,-6.31,62.48,-2.87,6,2.24,1.63,0.65,0.9
3/12/2022,0.25,88.88,4.15,29.45,-5.96,62.54,-2.5,5.92,2.22,1.7,0.55,0.8
2/12/2022,0.43,89.07,4.35,29.24,-5.75,62.49,-2.31,5.79,2.2,1.74,0.49,0.8
1/12/2022,0.61,89.04,4.53,29.37,-5.66,62.49,-2.2,5.82,2.18,1.8,0.42,0.7
30/11/2022,0.92,89.42,4.8,29.34,-5.43,62.62,-2,5.85,2.24,1.85,0.41,0.7
29/11/2022,1.19,89.66,5.07,29.4,-5.19,62.65,-1.8,5.92,2.32,1.88,0.46,0.7
28/11/2022,1.43,89.72,5.34,29.44,-4.97,62.54,-1.6,5.86,2.32,1.91,0.43,0.7
27/11/2022,1.53,89.55,5.5,29.32,-4.79,62.57,-1.41,5.94,2.25,1.83,0.42,0.7
26/11/2022,1.65,89.38,5.68,29.35,-4.72,62.42,-1.31,6,2.27,1.85,0.43,0.8
25/11/2022,1.76,89.34,5.83,29.16,-4.57,62.36,-1.19,6.18,2.3,1.88,0.43,0.8
24/11/2022,1.85,89.33,5.94,28.9,-4.45,62.45,-1.13,6.1,2.25,1.81,0.44,0.8
23/11/2022,1.97,89.34,6.1,28.56,-4.34,62.32,-1.05,5.88,2.24,1.83,0.42,0.9
22/11/2022,2.04,89.24,6.27,28.47,-4.28,61.92,-0.99,5.84,2.19,1.78,0.42,0.9
21/11/2022,2.17,89.09,6.49,28.63,-4.14,61.34,-0.78,5.73,2.08,1.64,0.45,1
20/11/2022,2.24,88.84,6.66,28.53,-4.11,60.86,-0.69,5.77,1.94,1.53,0.42,1
19/11/2022,2.32,88.61,6.83,28.55,-4.15,60.35,-0.65,5.65,1.93,1.53,0.41,1
18/11/2022,2.39,88.29,7.03,28.69,-4.21,59.67,-0.67,5.68,1.9,1.5,0.41,1
17/11/2022,2.54,88.15,7.28,28.97,-4.07,59.22,-0.53,5.68,1.98,1.6,0.4,0.9
16/11/2022,2.75,88.13,7.59,28.93,-3.78,59.04,-0.26,5.58,1.97,1.6,0.37,0.9
15/11/2022,2.91,87.96,7.89,28.67,-3.5,58.68,0.02,5.5,1.92,1.57,0.35,0.8
14/11/2022,3.09,87.77,8.2,28.52,-3.28,58.32,0.27,5.39,1.89,1.61,0.28,0.8
13/11/2022,3.28,87.8,8.46,28.36,-3.1,58.09,0.42,5.26,1.81,1.53,0.28,0.8
12/11/2022,3.54,87.98,8.73,28.16,-2.85,58.18,0.63,5.13,1.87,1.61,0.27,0.7
11/11/2022,3.65,88.08,8.91,28.13,-2.64,57.95,0.81,4.98,1.84,1.59,0.25,0.6
10/11/2022,3.79,88.08,9.13,28.36,-2.5,57.51,0.99,4.81,1.87,1.63,0.23,0.5
9/11/2022,4,88.21,9.41,28.46,-2.31,57.4,1.18,4.83,2.12,1.95,0.17,0.4
8/11/2022,4.18,88.16,9.64,28.65,-2.09,57.21,1.41,4.9,2.15,2,0.14,0.3
7/11/2022,4.4,88.1,9.9,28.7,-1.88,57.1,1.63,4.82,2.1,1.98,0.11,0.2
6/11/2022,4.52,88.13,10.09,28.51,-1.75,56.83,1.73,4.85,2.14,2.06,0.07,0.1
5/11/2022,4.69,88.17,10.3,28.7,-1.54,56.66,1.93,4.93,2.17,2.11,0.06,0
4/11/2022,4.86,88.29,10.5,28.67,-1.31,56.63,2.1,5.02,2.18,2.12,0.06,0
3/11/2022,5.09,88.73,10.66,28.53,-1.02,57.07,2.32,5.01,2.28,2.24,0.04,0
2/11/2022,5.22,88.83,10.77,28.21,-0.78,57.43,2.49,4.99,2.26,2.21,0.04,0
1/11/2022,5.36,88.89,10.89,28.02,-0.58,57.45,2.66,5.17,2.26,2.22,0.04,0
31/10/2022,5.61,89.02,11.08,28.43,-0.35,57.75,2.87,5.28,2.3,2.26,0.03,0
30/10/2022,5.81,89.25,11.25,28.4,-0.13,58.05,3.01,5.27,2.4,2.36,0.03,0
29/10/2022,5.89,89.31,11.33,28.24,0.04,58.15,3.17,5.27,2.46,2.43,0.03,0
28/10/2022,6.08,89.5,11.52,28.39,0.2,58.07,3.32,5.32,2.43,2.41,0.03,0
27/10/2022,6.36,89.54,11.8,28.48,0.4,58.05,3.55,5.34,2.54,2.51,0.03,0
26/10/2022,6.57,89.5,12.04,28.39,0.61,58.2,3.74,5.34,2.59,2.57,0.03,0
25/10/2022,6.69,89.36,12.3,28.2,0.77,57.77,3.93,5.25,2.35,2.33,0.03,0
24/10/2022,6.83,89.39,12.52,28.19,0.94,57.6,4.09,5.12,2.26,2.24,0.02,0
23/10/2022,6.96,89.44,12.69,28.23,1.09,57.46,4.23,5.28,2.29,2.28,0.01,0
22/10/2022,7.25,89.59,12.88,28.47,1.3,57.82,4.42,5.33,2.31,2.3,0.01,0
21/10/2022,7.57,89.68,13.18,28.09,1.56,57.9,4.61,5.15,2.4,2.39,0.01,0
20/10/2022,7.91,89.86,13.56,27.96,1.84,57.86,4.87,5.01,2.39,2.39,0.01,0
19/10/2022,8.1,89.67,13.89,27.81,2,57.31,5.04,4.89,2.27,2.27,0,0
18/10/2022,8.31,89.67,14.22,27.65,2.18,56.81,5.23,4.8,2.16,2.16,0,0
17/10/2022,8.53,89.68,14.58,27.53,2.4,56.4,5.44,4.66,2.06,2.06,0,0
16/10/2022,8.79,89.82,14.93,27.29,2.62,56.13,5.62,4.54,2.19,2.19,0,0
15/10/2022,9.05,89.86,15.29,27.2,2.86,55.81,5.88,4.42,2.06,2.06,0,0
14/10/2022,9.41,89.92,15.7,27.29,3.14,55.59,6.13,4.35,2.04,2.04,0,0
13/10/2022,9.59,89.82,15.97,27.03,3.31,55.33,6.3,4.21,2.07,2.06,0,0
12/10/2022,9.63,89.92,16.08,26.71,3.43,55.13,6.37,4.25,2.16,2.16,0,0
11/10/2022,9.89,90.28,16.27,26.67,3.69,55.3,6.57,4.26,2.1,2.1,0,0
10/10/2022,10.16,90.34,16.5,26.64,3.91,55.3,6.82,4.16,2.14,2.14,0,0
9/10/2022,10.44,90.38,16.81,26.4,4.12,55.3,7.01,4.1,2.15,2.15,0,0
8/10/2022,10.62,90.38,17.11,26.21,4.33,55.01,7.2,4.01,2.03,2.03,0,0
7/10/2022,10.71,90.42,17.31,25.97,4.52,54.75,7.42,3.95,2.01,2.01,0,0
6/10/2022,10.81,90.5,17.5,26.2,4.65,54.58,7.57,4,2.06,2.06,0,0
5/10/2022,10.98,90.46,17.67,26.18,4.89,54.65,7.8,4.01,2.11,2.11,0,0
4/10/2022,11.26,90.56,17.98,26.22,5.27,54.9,8.11,3.96,2.19,2.19,0,0
3/10/2022,11.58,90.7,18.26,26.22,5.52,55.06,8.34,3.87,2.29,2.29,0,0
2/10/2022,11.79,90.6,18.48,26.25,5.72,55.19,8.56,3.8,2.34,2.34,0,0
1/10/2022,11.87,90.48,18.65,26.13,5.84,54.99,8.68,3.74,2.22,2.22,0,0
30/9/2022,11.98,90.34,18.84,26.12,5.97,54.66,8.83,3.8,2.26,2.26,0,0
29/9/2022,12.16,90.42,19.04,26.13,6.09,54.54,9,3.75,2.49,2.49,0,0
28/9/2022,12.4,90.4,19.37,26.17,6.33,54.28,9.23,3.73,2.56,2.56,0,0
27/9/2022,12.76,90.17,19.76,26.24,6.6,54.2,9.51,3.63,2.38,2.38,0,0
26/9/2022,12.87,89.88,20.05,25.94,6.76,53.61,9.72,3.52,2.43,2.43,0,0
25/9/2022,13.05,89.8,20.39,25.82,6.96,53.19,9.88,3.58,2.4,2.4,0,0
24/9/2022,13.21,89.66,20.66,25.64,7.22,53.06,10.11,3.52,2.29,2.29,0,0
23/9/2022,13.39,89.65,20.86,25.43,7.43,52.99,10.32,3.43,2.34,2.34,0,0
22/9/2022,13.64,89.61,21.12,25.3,7.7,53.04,10.53,3.37,2.26,2.26,0,0
21/9/2022,13.91,89.67,21.45,25.18,8.01,53,10.8,3.36,2.27,2.27,0,0
20/9/2022,14.09,89.47,21.7,25.06,8.21,52.99,11.02,3.45,2.28,2.28,0,0
19/9/2022,14.19,89.28,21.87,25.02,8.23,52.61,11.11,3.44,2.14,2.14,0,0
18/9/2022,14.22,88.96,22.03,25.1,8.27,52.09,11.25,3.47,2.05,2.05,0,0
17/9/2022,14.3,88.98,22.17,25.15,8.35,51.82,11.37,3.46,2.22,2.22,0,0
16/9/2022,14.43,88.98,22.27,25.22,8.52,51.88,11.58,3.54,2.27,2.27,0,0
15/9/2022,14.62,89.1,22.4,25.31,8.78,52,11.87,3.6,2.4,2.4,0,0
14/9/2022,14.82,89.02,22.7,25.24,9.06,51.88,12.13,3.6,2.44,2.44,0,0
13/9/2022,14.93,89.02,22.85,25.03,9.19,51.78,12.3,3.52,2.4,2.4,0,0
12/9/2022,14.99,89.14,23.01,25.04,9.31,51.56,12.46,3.55,2.41,2.41,0,0
11/9/2022,15.17,89.1,23.2,25.33,9.48,51.44,12.67,3.64,2.38,2.38,0,0
10/9/2022,15.39,89.17,23.44,25.38,9.73,51.57,12.95,3.56,2.4,2.4,0,0
9/9/2022,15.55,89.3,23.62,25.28,9.9,51.51,13.14,3.52,2.48,2.48,0,0
8/9/2022,15.69,89.2,23.83,25.13,10.12,51.55,13.35,3.52,2.4,2.4,0,0
7/9/2022,15.84,88.96,24.09,25.14,10.25,51.2,13.55,3.49,2.4,2.4,0,0
6/9/2022,15.9,88.72,24.25,24.9,10.31,50.8,13.71,3.38,2.2,2.2,0,0
5/9/2022,15.98,88.7,24.42,24.97,10.44,50.54,13.85,3.27,2.1,2.1,0,0
4/9/2022,16.15,88.87,24.57,25.02,10.63,50.55,14.08,3.35,2.23,2.23,0,0
3/9/2022,16.37,89.07,24.74,24.86,10.95,50.95,14.35,3.37,2.33,2.33,0,0
2/9/2022,16.62,89.13,25,24.76,11.23,51.09,14.59,3.41,2.18,2.18,0,0
1/9/2022,16.82,89.05,25.28,24.67,11.44,50.85,14.83,3.41,2.17,2.17,0,0
31/8/2022,16.91,88.87,25.49,24.36,11.54,50.6,14.94,3.28,1.97,1.97,0,0
30/8/2022,16.9,88.77,25.54,24.19,11.55,50.36,14.97,3.31,1.63,1.63,0,0
29/8/2022,16.93,88.63,25.59,24.33,11.62,50.36,15.05,3.42,1.57,1.57,0,0
28/8/2022,17.05,88.57,25.72,24.3,11.74,50.37,15.2,3.46,1.66,1.66,0,0
27/8/2022,17.13,88.65,25.82,24.21,11.87,50.56,15.3,3.35,1.74,1.74,0,0
26/8/2022,17.11,88.53,25.78,24.11,11.86,50.52,15.31,3.38,1.74,1.74,0,0
25/8/2022,17.15,88.5,25.85,24.11,11.95,50.42,15.42,3.48,1.67,1.67,0,0
24/8/2022,17.27,88.51,26,24.42,12.02,50.22,15.52,3.5,1.74,1.74,0,0
23/8/2022,17.37,88.59,26.06,24.46,12.13,50.42,15.62,3.48,1.78,1.78,0,0
22/8/2022,17.43,88.59,26.16,24.55,12.21,50.42,15.7,3.51,1.85,1.85,0,0
21/8/2022,17.43,88.49,26.17,24.38,12.19,50.25,15.74,3.51,1.89,1.89,0,0
20/8/2022,17.43,88.34,26.22,24.13,12.22,50.14,15.77,3.48,1.82,1.82,0,0
19/8/2022,17.42,88.16,26.28,24.14,12.2,49.95,15.79,3.43,1.73,1.73,0,0
18/8/2022,17.39,88.02,26.28,24.24,12.17,49.83,15.79,3.44,1.84,1.84,0,0
17/8/2022,17.42,87.94,26.3,24.46,12.2,49.9,15.82,3.33,1.96,1.96,0,0
16/8/2022,17.47,87.83,26.34,24.55,12.28,50.24,15.91,3.34,2.14,2.14,0,0
15/8/2022,17.55,87.78,26.41,24.61,12.37,50.35,16.02,3.25,2.29,2.29,0,0
14/8/2022,17.57,87.68,26.48,24.51,12.45,50.35,16.11,3.24,2.37,2.37,0,0
13/8/2022,17.51,87.35,26.48,24.47,12.43,50.19,16.11,3.28,2.28,2.28,0,0
12/8/2022,17.47,87.02,26.54,24.5,12.35,49.72,16.1,3.4,2.17,2.17,0,0
11/8/2022,17.58,87.06,26.67,24.57,12.42,49.73,16.21,3.38,2.32,2.32,0,0
10/8/2022,17.66,87.04,26.75,24.59,12.46,49.69,16.29,3.32,2.43,2.43,0,0
9/8/2022,17.71,86.84,26.83,24.63,12.52,49.73,16.39,3.28,2.59,2.59,0,0
8/8/2022,17.73,86.73,26.95,24.71,12.57,49.27,16.48,3.29,2.68,2.68,0,0
7/8/2022,17.77,86.66,26.99,24.62,12.62,49.28,16.54,3.28,2.84,2.84,0,0
6/8/2022,17.76,86.53,27.04,24.53,12.67,49.25,16.58,3.29,2.87,2.87,0,0
5/8/2022,17.75,86.41,27.11,24.8,12.67,49.02,16.61,3.28,2.86,2.86,0,0
4/8/2022,17.77,86.45,27.15,24.94,12.66,48.85,16.64,3.31,2.91,2.91,0,0
3/8/2022,17.8,86.45,27.19,25.09,12.72,48.85,16.7,3.36,2.84,2.84,0,0
2/8/2022,17.81,86.4,27.23,24.99,12.73,48.9,16.71,3.46,2.8,2.8,0,0
1/8/2022,17.8,86.45,27.27,25.06,12.64,48.43,16.69,3.47,2.71,2.71,0,0
31/7/2022,17.73,86.29,27.21,24.98,12.59,48.37,16.67,3.43,2.61,2.61,0,0
30/7/2022,17.77,86.28,27.26,25.2,12.59,48.3,16.7,3.44,2.75,2.75,0,0
29/7/2022,17.88,86.44,27.32,25.14,12.69,48.53,16.78,3.37,3,3,0,0
28/7/2022,17.97,86.49,27.38,25.05,12.77,48.66,16.9,3.3,2.96,2.96,0,0
27/7/2022,17.94,86.3,27.38,25.07,12.74,48.54,16.9,3.32,2.86,2.86,0,0
26/7/2022,17.91,86.22,27.36,25.33,12.68,48.55,16.88,3.36,3,3,0,0
25/7/2022,17.91,86.32,27.36,25.37,12.63,48.49,16.88,3.41,2.77,2.77,0,0
24/7/2022,17.96,86.31,27.37,25.43,12.68,48.81,16.92,3.49,2.86,2.86,0,0
23/7/2022,18.01,86.26,27.39,25.44,12.7,48.83,16.97,3.47,2.65,2.65,0,0
22/7/2022,18.11,86.37,27.47,25.83,12.74,48.74,17.03,3.47,2.66,2.66,0,0
21/7/2022,18.11,86.26,27.49,25.65,12.79,48.9,17.09,3.43,2.71,2.71,0,0
20/7/2022,18.09,85.95,27.56,25.67,12.77,48.74,17.11,3.46,2.64,2.64,0,0
19/7/2022,17.99,85.67,27.54,25.39,12.65,48.57,17.06,3.35,2.6,2.6,0,0
18/7/2022,17.89,85.51,27.52,25.37,12.49,48.15,16.98,3.4,2.55,2.55,0,0
17/7/2022,17.81,85.42,27.46,25.46,12.43,48.07,16.91,3.52,2.57,2.57,0,0
16/7/2022,17.84,85.48,27.5,25.74,12.41,48.08,16.93,3.58,2.58,2.58,0,0
15/7/2022,17.83,85.56,27.45,25.77,12.41,48.18,16.94,3.53,2.81,2.81,0,0
14/7/2022,17.82,85.49,27.45,25.82,12.36,48.12,16.92,3.55,2.76,2.76,0,0
13/7/2022,17.78,85.26,27.49,25.97,12.35,47.98,16.93,3.66,2.73,2.73,0,0
12/7/2022,17.74,84.9,27.55,26.18,12.3,47.86,16.91,3.71,2.6,2.6,0,0
11/7/2022,17.66,84.64,27.57,26.12,12.14,47.41,16.84,3.74,2.4,2.4,0,0
10/7/2022,17.54,84.39,27.47,26.06,11.98,47.24,16.7,3.74,2.4,2.4,0,0
9/7/2022,17.31,84.07,27.36,26.06,11.74,46.9,16.54,3.78,2.2,2.2,0,0
8/7/2022,17.17,83.91,27.26,26.46,11.55,46.59,16.37,3.87,2.2,2.2,0,0
7/7/2022,17.04,83.85,27.15,26.39,11.49,46.73,16.27,3.87,2.17,2.17,0,0
6/7/2022,17.01,83.97,27.1,26.68,11.39,46.67,16.16,3.89,2.25,2.25,0,0
5/7/2022,16.98,84.19,26.98,26.69,11.41,46.98,16.12,3.82,2.39,2.39,0,0
4/7/2022,17.03,84.35,26.94,26.96,11.45,47.21,16.15,3.91,2.56,2.56,0,0
3/7/2022,17.07,84.48,26.97,27.12,11.51,47.23,16.21,3.9,2.55,2.55,0,0
2/7/2022,17.11,84.54,26.97,27.19,11.53,47.48,16.25,3.81,2.58,2.58,0,0
1/7/2022,17.06,84.47,26.91,27,11.49,47.62,16.16,3.79,2.78,2.78,0,0
30/6/2022,16.93,84.26,26.85,26.77,11.32,47.44,16,3.78,2.42,2.42,0,0
29/6/2022,16.81,84.24,26.74,27.02,11.13,47.24,15.86,3.84,2.3,2.3,0,0
28/6/2022,16.71,84.36,26.6,27.06,10.98,47.28,15.71,3.78,2.49,2.49,0,0
27/6/2022,16.55,84.45,26.37,26.8,10.86,47.56,15.58,3.8,2.57,2.57,0,0
26/6/2022,16.48,84.64,26.22,26.76,10.83,47.92,15.5,3.76,2.57,2.57,0,0
25/6/2022,16.45,84.8,26.16,26.71,10.84,48.3,15.48,3.73,2.64,2.64,0,0
24/6/2022,16.45,84.81,26.07,26.6,10.79,48.57,15.41,3.61,2.66,2.66,0,0
23/6/2022,16.29,84.8,25.94,26.26,10.63,48.64,15.3,3.48,2.82,2.82,0,0
22/6/2022,16.12,84.67,25.79,26.06,10.32,48.29,15.1,3.42,2.73,2.73,0,0
21/6/2022,15.97,84.6,25.59,25.96,10.09,48.18,14.96,3.5,2.58,2.58,0,0
20/6/2022,15.84,84.48,25.43,25.9,9.84,48.14,14.8,3.59,2.74,2.74,0,0
19/6/2022,15.65,84.42,25.25,25.8,9.6,48.01,14.61,3.6,2.57,2.57,0,0
18/6/2022,15.53,84.38,25.09,25.73,9.42,48.15,14.45,3.6,2.65,2.65,0,0
17/6/2022,15.34,84.25,24.91,25.6,9.22,48.14,14.25,3.55,2.66,2.66,0,0
16/6/2022,15.21,84.16,24.84,25.68,9.06,47.96,14.08,3.57,2.54,2.54,0,0
15/6/2022,15.09,84.14,24.7,26.02,8.97,48,14,3.72,2.56,2.56,0,0
14/6/2022,14.97,84.02,24.58,25.93,8.85,48.26,13.86,3.69,2.52,2.52,0,0
13/6/2022,14.81,84.08,24.38,25.9,8.69,48.37,13.68,3.66,2.41,2.41,0,0
12/6/2022,14.71,84.38,24.19,26.02,8.56,48.59,13.5,3.64,2.39,2.39,0,0
11/6/2022,14.43,84.38,23.92,25.84,8.31,48.45,13.25,3.63,2.43,2.43,0,0
10/6/2022,14.12,84.36,23.58,25.83,8.03,48.28,12.95,3.68,2.44,2.44,0,0
9/6/2022,13.98,84.55,23.4,26.07,7.78,48.17,12.71,3.74,2.54,2.54,0,0
8/6/2022,13.87,84.6,23.18,26.38,7.69,48.3,12.59,3.87,2.52,2.52,0,0
7/6/2022,13.84,84.74,23.08,26.76,7.64,48.44,12.48,3.92,2.72,2.72,0,0
6/6/2022,13.68,84.47,23.07,26.68,7.52,48.18,12.33,3.83,2.71,2.71,0,0
5/6/2022,13.49,84.37,23.01,26.9,7.36,47.86,12.15,3.83,2.41,2.41,0,0
4/6/2022,13.35,84.46,22.83,26.87,7.23,47.9,11.94,3.74,2.53,2.53,0,0
3/6/2022,13.09,84.36,22.59,26.81,7.02,47.84,11.67,3.66,2.44,2.44,0,0
2/6/2022,12.94,84.24,22.43,26.86,6.84,47.88,11.5,3.71,2.35,2.35,0,0
1/6/2022,12.74,84.1,22.15,26.98,6.61,48.01,11.34,3.76,2.43,2.43,0,0
31/5/2022,12.58,83.99,22.02,26.96,6.36,47.8,11.12,3.78,2.34,2.34,0,0
30/5/2022,12.42,84.04,21.86,26.99,6.19,47.78,10.87,3.79,2.38,2.38,0,0
29/5/2022,12.19,83.93,21.62,26.83,5.98,47.8,10.7,3.81,2.4,2.4,0,0
28/5/2022,11.95,83.62,21.52,26.9,5.68,47.1,10.53,3.83,2.4,2.4,0,0
27/5/2022,11.84,83.3,21.48,27.19,5.45,46.76,10.37,3.86,2.38,2.38,0,0
26/5/2022,11.72,82.97,21.42,27.24,5.12,46.36,10.18,3.8,2.31,2.31,0,0
25/5/2022,11.45,82.67,21.19,27.16,4.88,46.15,9.96,3.75,2.31,2.31,0,0
24/5/2022,11.21,82.77,20.97,27.04,4.6,46.07,9.68,3.69,2.22,2.21,0,0
